Provider,total_claims,avg_reimbursement,max_reimbursement,total_reimbursement,avg_deductible,avg_length_of_stay,avg_patient_chronics,avg_months_partA,avg_months_partB,percent_renal_disease,gender_ratio,ChronicCond_Alzheimer_ratio,ChronicCond_Heartfailure_ratio,ChronicCond_KidneyDisease_ratio,ChronicCond_Cancer_ratio,ChronicCond_ObstrPulmonary_ratio,ChronicCond_Depression_ratio,ChronicCond_Diabetes_ratio,ChronicCond_IschemicHeart_ratio,ChronicCond_Osteoporasis_ratio,ChronicCond_rheumatoidarthritis_ratio,ChronicCond_stroke_ratio,PotentialFraud
PRV51113,132,351.43939393939394,3300,46390,4.166666666666667,,4.257575757575758,11.818181818181818,11.909090909090908,0.23484848484848486,0.4318181818181818,0.36363636363636365,0.5227272727272727,0.4090909090909091,0.11363636363636363,0.3560606060606061,0.2727272727272727,0.7272727272727273,0.803030303030303,0.30303030303030304,0.3484848484848485,0.03787878787878788,No
PRV51114,262,292.82442748091603,8200,76720,2.1374045801526718,,4.484732824427481,11.954198473282442,12.0,0.21374045801526717,0.4389312977099237,0.3435114503816794,0.6335877862595419,0.38549618320610685,0.13358778625954199,0.32061068702290074,0.4083969465648855,0.7709923664122137,0.767175572519084,0.2900763358778626,0.36259541984732824,0.06870229007633588,No
PRV51115,7,140.0,600,980,2.857142857142857,,4.142857142857143,12.0,12.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.0,0.2857142857142857,0.0,No
PRV51117,12,162.5,1400,1950,0.0,,5.75,12.0,12.0,0.4166666666666667,0.5,0.25,1.0,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.9166666666666666,1.0,0.25,0.4166666666666667,0.08333333333333333,No
PRV51118,16,8500.0,22000,136000,1068.0,4.25,5.0625,12.0,12.0,0.0625,0.375,0.25,0.75,0.5,0.125,0.4375,0.5,0.8125,0.8125,0.5,0.25,0.125,No
PRV51119,95,11374.526315789473,118000,1080580,1065.7692307692307,5.968085106382978,5.3578947368421055,11.74736842105263,11.873684210526315,0.23157894736842105,0.35789473684210527,0.49473684210526314,0.7157894736842105,0.5473684210526316,0.22105263157894736,0.4631578947368421,0.5263157894736842,0.7894736842105263,0.8631578947368421,0.3263157894736842,0.28421052631578947,0.12631578947368421,Yes
PRV51120,7,7428.571428571428,15000,52000,1068.0,4.142857142857143,5.0,12.0,12.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,No
PRV51121,7,11582.857142857143,45000,81080,915.4285714285714,6.5,4.428571428571429,12.0,11.857142857142858,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.7142857142857143,1.0,0.42857142857142855,0.2857142857142857,0.0,No
PRV51122,7,160.0,500,1120,0.0,,2.857142857142857,12.0,12.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,0.0,No
PRV51123,31,868.0645161290323,5000,26910,70.19354838709677,2.5,4.290322580645161,12.0,12.0,0.22580645161290322,0.5161290322580645,0.45161290322580644,0.6129032258064516,0.3870967741935484,0.03225806451612903,0.3870967741935484,0.45161290322580644,0.7419354838709677,0.7419354838709677,0.12903225806451613,0.3225806451612903,0.03225806451612903,No
PRV51125,48,2735.625,30000,131310,272.8333333333333,4.333333333333333,4.354166666666667,12.0,12.0,0.16666666666666666,0.625,0.3958333333333333,0.5833333333333334,0.5,0.10416666666666667,0.22916666666666666,0.375,0.75,0.7291666666666666,0.20833333333333334,0.2708333333333333,0.20833333333333334,No
PRV51126,20,8850.0,25000,177000,1068.0,6.5,5.65,12.0,12.0,0.5,0.55,0.6,0.9,0.65,0.05,0.4,0.55,0.75,1.0,0.45,0.2,0.1,Yes
PRV51128,50,2044.4,29000,102220,106.8,6.4,5.0,11.88,11.76,0.12,0.38,0.42,0.66,0.48,0.36,0.34,0.44,0.72,0.76,0.42,0.3,0.1,No
PRV51129,96,238.75,2000,22920,5.0,,4.1875,11.6875,11.75,0.20833333333333334,0.4791666666666667,0.375,0.5520833333333334,0.3854166666666667,0.13541666666666666,0.25,0.3854166666666667,0.6875,0.84375,0.25,0.25,0.07291666666666667,No
PRV51130,7,710.0,3100,4970,0.0,,4.714285714285714,12.0,10.285714285714286,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.8571428571428571,0.0,0.42857142857142855,0.42857142857142855,No
PRV51131,8,145.0,800,1160,8.75,,4.125,12.0,12.0,0.25,0.5,0.375,0.375,0.375,0.125,0.375,0.5,0.875,0.625,0.125,0.25,0.125,No
PRV51132,8,666.25,4000,5330,133.5,4.0,2.375,9.0,9.0,0.0,0.375,0.125,0.375,0.375,0.0,0.0,0.125,0.5,0.5,0.375,0.0,0.0,No
PRV51134,15,507.3333333333333,2900,7610,5.333333333333333,,4.333333333333333,12.0,12.0,0.26666666666666666,0.5333333333333333,0.6666666666666666,0.6,0.4666666666666667,0.06666666666666667,0.3333333333333333,0.5333333333333333,0.6666666666666666,0.6,0.13333333333333333,0.26666666666666666,0.0,No
PRV51135,5,60.0,90,300,0.0,,4.2,12.0,12.0,0.0,1.0,0.0,0.2,0.2,0.8,1.0,0.0,0.2,1.0,0.8,0.0,0.0,No
PRV51136,1,20000.0,20000,20000,1068.0,2.0,2.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
PRV51137,55,291.8181818181818,6000,16050,24.509090909090908,7.0,4.836363636363636,11.781818181818181,11.981818181818182,0.10909090909090909,0.3090909090909091,0.4,0.6909090909090909,0.32727272727272727,0.16363636363636364,0.34545454545454546,0.43636363636363634,0.8363636363636363,0.7636363636363637,0.43636363636363634,0.4,0.03636363636363636,No
PRV51138,26,516.5384615384615,6000,13430,41.07692307692308,1.0,3.923076923076923,11.538461538461538,11.538461538461538,0.19230769230769232,0.34615384615384615,0.23076923076923078,0.6538461538461539,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.4230769230769231,0.34615384615384615,0.7692307692307693,0.34615384615384615,0.38461538461538464,0.07692307692307693,No
PRV51139,43,1222.7906976744187,14000,52580,174.7906976744186,3.857142857142857,4.372093023255814,11.906976744186046,12.0,0.20930232558139536,0.4418604651162791,0.3488372093023256,0.6046511627906976,0.37209302325581395,0.16279069767441862,0.27906976744186046,0.5581395348837209,0.7674418604651163,0.7441860465116279,0.27906976744186046,0.18604651162790697,0.06976744186046512,No
PRV51140,487,930.4517453798768,16000,453130,103.74074074074075,6.0212765957446805,4.441478439425051,11.926078028747433,11.979466119096509,0.1868583162217659,0.45585215605749485,0.37782340862423,0.6057494866529775,0.3839835728952772,0.15195071868583163,0.324435318275154,0.41478439425051333,0.7166324435318275,0.7371663244353183,0.30390143737166325,0.3203285420944558,0.10472279260780287,No
PRV51141,71,274.50704225352115,1900,19490,2.3943661971830985,,3.4507042253521125,11.32394366197183,12.0,0.18309859154929578,0.5070422535211268,0.2535211267605634,0.5070422535211268,0.2676056338028169,0.09859154929577464,0.2535211267605634,0.36619718309859156,0.647887323943662,0.6056338028169014,0.18309859154929578,0.19718309859154928,0.07042253521126761,No
PRV51142,51,2050.392156862745,57000,104570,147.76470588235293,7.428571428571429,4.176470588235294,12.0,11.980392156862745,0.23529411764705882,0.47058823529411764,0.3333333333333333,0.6470588235294118,0.43137254901960786,0.11764705882352941,0.27450980392156865,0.35294117647058826,0.6470588235294118,0.803921568627451,0.27450980392156865,0.13725490196078433,0.1568627450980392,No
PRV51143,77,265.5844155844156,3300,20450,4.545454545454546,,3.844155844155844,11.844155844155845,11.948051948051948,0.14285714285714285,0.5584415584415584,0.42857142857142855,0.5844155844155844,0.3246753246753247,0.16883116883116883,0.24675324675324675,0.35064935064935066,0.5714285714285714,0.5714285714285714,0.3116883116883117,0.23376623376623376,0.05194805194805195,No
PRV51144,30,2040.6666666666667,33000,61220,149.73333333333332,5.0,4.233333333333333,12.0,12.0,0.03333333333333333,0.43333333333333335,0.36666666666666664,0.5,0.3333333333333333,0.26666666666666666,0.23333333333333334,0.43333333333333335,0.6,0.8,0.36666666666666664,0.3,0.03333333333333333,No
PRV51145,202,7952.227722772277,46000,1606350,846.4365482233502,5.937888198757764,5.183168316831683,11.94059405940594,12.0,0.2376237623762376,0.4405940594059406,0.5099009900990099,0.6732673267326733,0.5198019801980198,0.20297029702970298,0.41089108910891087,0.4504950495049505,0.7376237623762376,0.8118811881188119,0.3465346534653465,0.35148514851485146,0.16831683168316833,Yes
PRV51146,352,4775.3125,57000,1680910,490.48571428571427,5.049382716049383,4.8352272727272725,11.914772727272727,11.965909090909092,0.20170454545454544,0.4431818181818182,0.3977272727272727,0.6534090909090909,0.48011363636363635,0.17897727272727273,0.3721590909090909,0.4318181818181818,0.7102272727272727,0.8096590909090909,0.36363636363636365,0.32954545454545453,0.10795454545454546,Yes
PRV51147,32,276.875,3300,8860,6.5625,,3.65625,12.0,11.875,0.125,0.625,0.3125,0.5625,0.375,0.125,0.21875,0.375,0.6875,0.5625,0.25,0.15625,0.03125,No
PRV51148,330,1480.7878787878788,37000,488660,110.3161094224924,4.029411764705882,4.415151515151515,11.963636363636363,11.957575757575757,0.24848484848484848,0.43636363636363634,0.33636363636363636,0.5909090909090909,0.4090909090909091,0.1787878787878788,0.28484848484848485,0.42727272727272725,0.6878787878787879,0.7666666666666667,0.32727272727272727,0.31212121212121213,0.09393939393939393,Yes
PRV51149,148,7572.1621621621625,57000,1120680,837.5540540540541,5.612068965517241,5.412162162162162,11.837837837837839,11.932432432432432,0.27702702702702703,0.44594594594594594,0.4391891891891892,0.7094594594594594,0.6148648648648649,0.12837837837837837,0.4797297297297297,0.5135135135135135,0.75,0.8243243243243243,0.4189189189189189,0.36486486486486486,0.16891891891891891,Yes
PRV51151,233,863.9484978540772,16000,201300,100.42241379310344,4.181818181818182,4.690987124463519,11.896995708154506,12.0,0.23605150214592274,0.5021459227467812,0.45493562231759654,0.5965665236051502,0.45064377682403434,0.15021459227467812,0.36909871244635195,0.4978540772532189,0.6866952789699571,0.7682403433476395,0.30042918454935624,0.30472103004291845,0.11158798283261803,No
PRV51152,83,310.48192771084337,3300,25770,6.024096385542169,,4.686746987951807,11.710843373493976,12.0,0.1927710843373494,0.5783132530120482,0.4939759036144578,0.5542168674698795,0.5180722891566265,0.012048192771084338,0.37349397590361444,0.5783132530120482,0.7590361445783133,0.6746987951807228,0.26506024096385544,0.30120481927710846,0.1566265060240964,No
PRV51153,87,821.7241379310345,34000,71490,56.3448275862069,8.75,4.425287356321839,11.862068965517242,12.0,0.16091954022988506,0.4827586206896552,0.3333333333333333,0.5632183908045977,0.3793103448275862,0.12643678160919541,0.3218390804597701,0.5517241379310345,0.6781609195402298,0.7241379310344828,0.3448275862068966,0.3218390804597701,0.08045977011494253,No
PRV51154,161,284.16149068322983,8100,45750,4.906832298136646,,4.472049689440993,12.0,12.0,0.18012422360248448,0.40993788819875776,0.40993788819875776,0.6086956521739131,0.35403726708074534,0.14285714285714285,0.2981366459627329,0.4720496894409938,0.6894409937888198,0.6583850931677019,0.35403726708074534,0.37267080745341613,0.11180124223602485,No
PRV51155,115,228.95652173913044,3300,26330,1.391304347826087,,4.113043478260869,12.0,11.939130434782609,0.16521739130434782,0.45217391304347826,0.45217391304347826,0.5304347826086957,0.3130434782608696,0.17391304347826086,0.26956521739130435,0.4,0.6608695652173913,0.6608695652173913,0.26956521739130435,0.2956521739130435,0.08695652173913043,No
PRV51156,542,259.48339483394835,3300,140640,3.1734317343173433,,4.212177121771218,11.977859778597786,12.0,0.16789667896678967,0.42988929889298894,0.34870848708487084,0.5461254612546126,0.34317343173431736,0.14575645756457564,0.3284132841328413,0.4059040590405904,0.6660516605166051,0.7140221402214022,0.3173431734317343,0.3173431734317343,0.07933579335793357,No
PRV51159,569,1402.091388400703,57000,797790,123.81370826010544,5.630769230769231,4.3427065026362035,11.85237258347979,11.9103690685413,0.1687170474516696,0.46748681898066785,0.40421792618629176,0.5448154657293497,0.37082601054481545,0.1616871704745167,0.3110720562390158,0.4094903339191564,0.6836555360281195,0.7223198594024605,0.31985940246045697,0.30404217926186294,0.11072056239015818,Yes
PRV51160,114,7649.298245614035,57000,872020,843.3333333333334,5.655555555555556,5.482456140350878,11.789473684210526,12.0,0.21929824561403508,0.34210526315789475,0.4649122807017544,0.7105263157894737,0.6140350877192983,0.24561403508771928,0.5087719298245614,0.45614035087719296,0.7543859649122807,0.7543859649122807,0.39473684210526316,0.37719298245614036,0.20175438596491227,No
PRV51164,391,1424.5012787723786,41000,556980,113.93350383631713,6.2926829268292686,4.368286445012788,11.938618925831202,11.966751918158568,0.20971867007672634,0.4475703324808184,0.3350383631713555,0.6086956521739131,0.3887468030690537,0.13043478260869565,0.3171355498721228,0.44501278772378516,0.6649616368286445,0.7647058823529411,0.30179028132992325,0.309462915601023,0.10230179028132992,No
PRV51165,98,3364.285714285714,57000,329700,286.61224489795916,6.576923076923077,4.357142857142857,11.877551020408163,11.857142857142858,0.19387755102040816,0.4897959183673469,0.42857142857142855,0.5408163265306123,0.41836734693877553,0.11224489795918367,0.30612244897959184,0.4387755102040816,0.6938775510204082,0.7142857142857143,0.3469387755102041,0.21428571428571427,0.14285714285714285,No
PRV51166,5,4974.0,22000,24870,213.6,16.0,3.8,12.0,12.0,0.0,0.6,0.2,0.6,0.2,0.2,0.2,0.2,1.0,0.4,0.2,0.6,0.0,No
PRV51167,190,273.57894736842104,3300,51980,2.1578947368421053,,4.426315789473684,11.926315789473684,11.905263157894737,0.15263157894736842,0.38421052631578945,0.42105263157894735,0.5526315789473685,0.3894736842105263,0.17894736842105263,0.3,0.4263157894736842,0.7315789473684211,0.7947368421052632,0.28421052631578947,0.2789473684210526,0.06842105263157895,No
PRV51168,87,924.9425287356322,25000,80470,112.4367816091954,5.222222222222222,4.413793103448276,12.0,11.862068965517242,0.16091954022988506,0.42528735632183906,0.4367816091954023,0.6091954022988506,0.3563218390804598,0.12643678160919541,0.27586206896551724,0.3793103448275862,0.6666666666666666,0.7816091954022989,0.3563218390804598,0.3563218390804598,0.06896551724137931,No
PRV51169,77,251.6883116883117,3300,19380,0.6493506493506493,,4.467532467532467,12.0,11.987012987012987,0.23376623376623376,0.44155844155844154,0.4155844155844156,0.5714285714285714,0.42857142857142855,0.11688311688311688,0.2597402597402597,0.4675324675324675,0.6753246753246753,0.6883116883116883,0.4025974025974026,0.3116883116883117,0.12987012987012986,No
PRV51170,16,9113.75,57000,145820,534.0,6.25,5.1875,11.25,12.0,0.25,0.375,0.5,0.5625,0.5,0.0625,0.5625,0.5,0.875,0.625,0.3125,0.5,0.1875,Yes
PRV51171,59,234.23728813559322,3300,13820,3.389830508474576,,4.4576271186440675,11.796610169491526,11.966101694915254,0.2033898305084746,0.4406779661016949,0.3898305084745763,0.6610169491525424,0.4915254237288136,0.15254237288135594,0.3220338983050847,0.3728813559322034,0.6779661016949152,0.711864406779661,0.3220338983050847,0.23728813559322035,0.11864406779661017,No
PRV51173,22,4376.818181818182,29000,96290,348.90909090909093,7.857142857142857,3.909090909090909,12.0,11.818181818181818,0.2727272727272727,0.5454545454545454,0.2727272727272727,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.5,0.8181818181818182,0.5,0.13636363636363635,0.36363636363636365,0.13636363636363635,Yes
PRV51175,41,235.3658536585366,2100,9650,2.1951219512195124,,4.7317073170731705,12.0,12.0,0.2926829268292683,0.34146341463414637,0.5365853658536586,0.6585365853658537,0.4878048780487805,0.14634146341463414,0.2682926829268293,0.5121951219512195,0.6585365853658537,0.8536585365853658,0.14634146341463414,0.34146341463414637,0.12195121951219512,No
PRV51176,445,328.0449438202247,7500,145980,1.9550561797752808,,4.548314606741573,12.0,11.919101123595505,0.22696629213483147,0.45393258426966293,0.43595505617977526,0.5910112359550562,0.3955056179775281,0.1348314606741573,0.3101123595505618,0.45393258426966293,0.701123595505618,0.7662921348314606,0.34831460674157305,0.2943820224719101,0.11685393258426967,No
PRV51178,65,6633.538461538462,43000,431180,563.1076923076923,7.970588235294118,4.676923076923077,11.815384615384616,11.938461538461539,0.16923076923076924,0.5230769230769231,0.47692307692307695,0.676923076923077,0.49230769230769234,0.15384615384615385,0.4307692307692308,0.4153846153846154,0.6461538461538462,0.7076923076923077,0.3230769230769231,0.26153846153846155,0.09230769230769231,Yes
PRV51179,26,192.30769230769232,1400,5000,0.0,,4.1923076923076925,12.0,12.0,0.19230769230769232,0.5,0.46153846153846156,0.5769230769230769,0.46153846153846156,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.5769230769230769,0.5,0.2692307692307692,0.38461538461538464,0.11538461538461539,No
PRV51180,129,730.5426356589147,41000,94240,18.728682170542637,1.5,4.410852713178294,12.0,11.906976744186046,0.14728682170542637,0.49612403100775193,0.35658914728682173,0.6046511627906976,0.4418604651162791,0.09302325581395349,0.32558139534883723,0.3953488372093023,0.6434108527131783,0.7209302325581395,0.40310077519379844,0.34108527131782945,0.08527131782945736,No
PRV51181,10,215.0,800,2150,0.0,,4.7,12.0,12.0,0.2,0.4,0.4,0.6,0.4,0.2,0.4,0.4,0.8,0.8,0.1,0.4,0.2,No
PRV51183,113,3148.5840707964603,38000,355790,382.05357142857144,4.658536585365853,4.601769911504425,12.0,11.893805309734514,0.20353982300884957,0.4336283185840708,0.3185840707964602,0.5752212389380531,0.46017699115044247,0.13274336283185842,0.34513274336283184,0.48672566371681414,0.7168141592920354,0.7522123893805309,0.336283185840708,0.3274336283185841,0.1504424778761062,No
PRV51185,8,198.75,500,1590,0.0,,3.875,12.0,12.0,0.125,0.625,0.25,0.5,0.375,0.125,0.125,0.375,0.75,0.5,0.25,0.5,0.125,No
PRV51186,2,50.0,50,100,0.0,,3.0,12.0,12.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,No
